ZONE I = 21,J = 21,F=POINT
-0.1	0.6	-0.165	-0.153	-0.18	-0.132	0.198	0.288	0.792	0.352	0
-0.1	0.7	-0.132	-0.1215	-0.153	-0.0935	0.1485	0.2295	0.8415	0.2805	0
-0.1	0.8	-0.0935	-0.0855	-0.1215	-0.0495	0.099	0.162	0.891	0.198	0
-0.1	0.9	-0.0495	-0.045	-0.0855	-5.80092e-17	0.0495	0.0855	0.9405	0.1045	0
-0.1	1	-0	-0	-0.045	0.055	0	0	0.99	0	0
0	-1	0	0	-0	-0	1	0	0	0	0
0	-0.9	-0.0475	-0.0475	-0.0475	-0.0475	0.95	0.095	0.05	0.095	0
0	-0.8	-0.09	-0.09	-0.09	-0.09	0.9	0.18	0.1	0.18	0
0	-0.7	-0.1275	-0.1275	-0.1275	-0.1275	0.85	0.255	0.15	0.255	0
0	-0.6	-0.16	-0.16	-0.16	-0.16	0.8	0.32	0.2	0.32	0
0	-0.5	-0.1875	-0.1875	-0.1875	-0.1875	0.75	0.375	0.25	0.375	0
0	-0.4	-0.21	-0.21	-0.21	-0.21	0.7	0.42	0.3	0.42	0
0	-0.3	-0.2275	-0.2275	-0.2275	-0.2275	0.65	0.455	0.35	0.455	0
0	-0.2	-0.24	-0.24	-0.24	-0.24	0.6	0.48	0.4	0.48	0
0	-0.1	-0.2475	-0.2475	-0.2475	-0.2475	0.55	0.495	0.45	0.495	0
0	0	-0.25	-0.25	-0.25	-0.25	0.5	0.5	0.5	0.5	0
0	0.1	-0.2475	-0.2475	-0.2475	-0.2475	0.45	0.495	0.55	0.495	0
0	0.2	-0.24	-0.24	-0.24	-0.24	0.4	0.48	0.6	0.48	0
0	0.3	-0.2275	-0.2275	-0.2275	-0.2275	0.35	0.455	0.65	0.455	0
0	0.4	-0.21	-0.21	-0.21	-0.21	0.3	0.42	0.7	0.42	0
0	0.5	-0.1875	-0.1875	-0.1875	-0.1875	0.25	0.375	0.75	0.375	0
0	0.6	-0.16	-0.16	-0.16	-0.16	0.2	0.32	0.8	0.32	0
0	0.7	-0.1275	-0.1275	-0.1275	-0.1275	0.15	0.255	0.85	0.255	0
0	0.8	-0.09	-0.09	-0.09	-0.09	0.1	0.18	0.9	0.18	0
0	0.9	-0.0475	-0.0475	-0.0475	-0.0475	0.05	0.095	0.95	0.095	0
0	1	-0	-0	0	0	0	0	1	0	0
0.1	-1	-0.045	0.055	-0	-0	0.99	0	0	0	0
0.1	-0.9	-0.0855	0	-0.0495	-0.045	0.9405	0.1045	0.0495	0.0855	0
0.1	-0.8	-0.1215	-0.0495	-0.0935	-0.0855	0.891	0.198	0.099	0.162	0
0.1	-0.7	-0.153	-0.0935	-0.132	-0.1215	0.8415	0.2805	0.1485	0.2295	0
0.1	-0.6	-0.18	-0.132	-0.165	-0.153	0.792	0.352	0.198	0.288	0
0.1	-0.5	-0.2025	-0.165	-0.1925	-0.18	0.7425	0.4125	0.2475	0.3375	0
0.1	-0.4	-0.2205	-0.1925	-0.2145	-0.2025	0.693	0.462	0.297	0.378	0
0.1	-0.3	-0.234	-0.2145	-0.231	-0.2205	0.6435	0.5005	0.3465	0.4095	0
0.1	-0.2	-0.243	-0.231	-0.242	-0.234	0.594	0.528	0.396	0.432	0
0.1	-0.1	-0.2475	-0.242	-0.2475	-0.243	0.5445	0.5445	0.4455	0.4455	0
0.1	0	-0.2475	-0.2475	-0.2475	-0.2475	0.495	0.55	0.495	0.45	0
0.1	0.1	-0.243	-0.2475	-0.242	-0.2475	0.4455	0.5445	0.5445	0.4455	0
0.1	0.2	-0.234	-0.242	-0.231	-0.243	0.396	0.528	0.594	0.432	0
0.1	0.3	-0.2205	-0.231	-0.2145	-0.234	0.3465	0.5005	0.6435	0.4095	0
0.1	0.4	-0.2025	-0.2145	-0.1925	-0.2205	0.297	0.462	0.693	0.378	0
0.1	0.5	-0.18	-0.1925	-0.165	-0.2025	0.2475	0.4125	0.7425	0.3375	0
